Name,idx,Value
Pt_27_83,22672,-41.5180883854628
Cu_12_70,2250,-17.4
Pd_37_66,5376,-47.97
Au_2_32,1348,-0.49
Ag_13_87,7388,13.9026142433286
Ni_35_46,18000,-67.8789610564709
Au_24_44,1190,3.83
Cu_68_90,15716,11.686410356313
Ni_30_72,17746,-54.6810540482402
Ag_14_47,84,11.68
Cu_56_86,15379,-3.30016728490591
Pt_34_67,23130,-45.3998181372881
Au_55_69,12410,3.27425369247794
Pd_2_57,5056,-38.68
Cu_12_13,13458,-12.888323713094
Au_73_82,12992,-3.72863207757473
Ni_7_85,19758,-65.7254205718637
Au_77_84,13056,26.7646220810711
Cu_7_73,16008,-6.80106418207288
Ni_54_68,3706,-58.3376
Ag_21_40,7908,10.0209637917578
Ni_53_54,3694,-58.68
Ag_15_36,7462,17.6364134550095
Pt_35_66,23185,-40.2489136606455
Cu_65_70,3299,3.59
Au_20_89,11143,4.38467062264681
Pd_19_46,4447,-43.27
Pt_33_81,23088,-34.5537777207792
Au_26_58,11383,2.11414337158203
Ag_42_70,508,16.0671
Ni_61_74,19246,-65.8945535831153
Ni_26_52,17419,-70.7627456113696
Pt_44_68,23721,-48.4051618278027
Pd_45_83,20742,-34.2098832391202
Cu_38_62,14666,-7.99839493259788
Ag_43_59,9059,16.572115726769
Ni_74_81,19606,-61.5654078833759
Cu_40_52,3008,-17.0115
Pd_46_52,5698,-53.45
Pd_15_32,4217,-34.66
Au_24_69,11309,6.35653069615364
Pt_60_73,24400,-42.4909634850919
Pt_27_27,6768,-39.26
Cu_2_16,14313,1.33772366121411
Au_9_35,2078,5.55
Pd_40_68,5544,-50.62
Au_33_58,1467,1.89
Pd_32_40,5165,-50.94
Au_28_63,11468,9.30466300621629
Pd_41_48,5554,-52.82
Ni_26_68,17435,-60.5216843113303
Au_56_87,12463,1.08779929205775
Cu_35_67,14554,-3.44080926850438
Pt_5_65,24361,-42.4453573077917
Cu_10_89,13420,-8.34704831242561
Ag_77_88,10260,17.1281782314181
Pt_5_13,6943,-39.39
Pt_58_75,24271,-46.9607529230416
Ag_33_78,8636,23.5726995170116
Ag_35_53,8703,21.5765660852194
Cu_85_89,16077,-10.7777122929692
Cu_13_44,2271,-15.6098
Ni_50_79,18862,-58.0181023776531
Pd_24_29,4738,-36.78
Pd_21_69,4632,-36.13
Cu_5_31,15469,-9.61825003102422
Ni_59_90,19140,-59.4320384040475
Pd_19_63,4464,-40.28
Ag_29_48,274,10.7258
Pt_57_63,24237,-47.5103366039693
Ag_69_86,10053,10.9057119265199
Ni_55_66,3713,-50.9871
Pt_14_45,21851,-41.2234595157206
Pd_9_52,6406,-33.88
Cu_1_30,2462,-0.98
Ag_19_46,156,9.12
Pd_1_73,20193,-22.7125337645411
Ag_3_18,447,21.24
Pt_52_70,24100,-50.2505290135741
Pt_2_83,22863,-46.5992634743452
Cu_48_79,15044,-7.99495769292116
Pt_6_56,24669,-44.740271858871
Ag_24_24,8071,13.533865198493
Au_2_38,1354,-1.74
Pd_23_44,4705,-33.79
Ag_3_32,8890,11.124372202903
Ag_15_72,7488,14.8430885635316
Cu_12_18,13460,-6.55144979804754
Pt_44_57,23710,-47.5497990474105
Pt_55_59,24182,-48.6261924058199
Pd_16_84,20115,-16.2285325489938
Cu_64_71,3295,15.71
Cu_87_90,16087,-1.62376633659005
Ag_12_82,7321,15.8073077686131
Au_0_29,710,3.77
Ag_21_85,7947,13.9176879376173
Ag_60_83,9824,21.7993510439992
Au_14_60,10796,-0.976883560419083
Pt_5_30,24325,-29.1502122096717
Pd_46_51,5697,-40.12
Ni_1_56,17000,-45.5776743590832
Pd_18_88,20159,-29.6002101376653
Au_32_83,11667,1.6092521250248
Cu_55_71,15330,16.4663187749684
Au_71_77,12950,20.3992459513247
Ag_0_42,5,20.5699
Cu_37_73,14640,-8.22709305584431
Ag_33_54,8614,17.9711266979575
Au_34_43,1489,-1.72
Pt_31_42,22939,-48.6309104114771
Cu_71_90,15821,25.8999407291412
Ag_49_87,9299,9.64253750443459
Cu_56_78,15371,11.4237947054207
Pt_49_75,23946,-46.4682857319713
Cu_11_14,2178,-16.42
Ag_11_80,7257,22.1749925240874
Pd_51_84,20882,-35.6209594346583
Ni_57_70,19071,-59.6367333717644
Pt_68_76,24593,-35.7414309307933
Pt_59_59,6935,-50.36
Pt_68_75,24592,-44.5248790346086
Pd_29_59,4992,-38.19
Au_43_58,1768,2.92
Cu_44_54,3079,0.36
Pd_12_18,4029,-28.04
Ni_36_72,18081,-75.9837115854025
Pt_45_88,23787,-53.6721661090851
Cu_22_49,13991,-5.98753345385194
Au_46_48,1832,-5.74
Pt_74_79,24782,-47.1621156223118
Pt_9_36,25084,-44.4956216402352
Ni_8_58,3814,-46.1764
Cu_37_53,2919,-11.379
Pd_2_8,5073,-29.28
Pt_46_56,23800,-50.3162011280656
Au_9_61,2093,3.62
Pt_20_80,22307,-43.0025636479259
Ag_62_86,9883,11.1001621820033
Pd_13_72,20046,-35.0211762487888
Pd_2_42,5040,-47.53
Pt_8_86,25065,-42.0808450430632
Ag_9_82,10535,14.2407515645027
Au_38_54,1597,1.66
Pd_6_39,6195,-44.27
Ag_46_67,9175,20.3678037971258
Pt_33_66,23073,-43.2640909031034
Pt_33_42,23049,-54.0625961646438
Ag_76_89,10247,16.5440487265587
Cu_61_90,15557,0.58569235727191
Pt_85_87,24991,-58.823811929673
Pt_50_78,24040,-41.3978187963367
Ni_15_16,16647,-47.233615398407
Ag_77_83,10255,18.8450051173568
Cu_39_87,14722,-16.7331094704568
Cu_58_73,15415,0.341083195060491
Ag_68_77,10022,20.6077979877591
Au_16_46,10889,7.48127264529467
Pt_14_16,21832,-35.7221798487008
Pt_39_45,23370,-51.5231765434146
Au_23_85,11280,3.32996146380901
Ni_50_58,3675,-64.09
Ag_9_45,685,15.69
Pd_9_80,21546,-36.6789733842015
Cu_42_78,14861,-0.111541908234358
Pd_43_66,5631,-37.85
Cu_28_86,14265,-2.6490561440587
Ni_0_11,16215,-65.9908806569874
Pd_70_81,21281,-36.7939816191792
Pt_5_9,6950,-37.44
Au_43_75,11994,-0.225211944431067
Pd_20_23,4535,-22.48
Ni_1_19,16964,-53.7800738029182
Au_10_15,10591,8.12919455394149
Pt_14_26,6570,-39.4
Au_24_38,11291,1.52409369125962
Ag_12_41,47,16.4372
Ni_40_67,18361,-69.4672944135964
Pd_28_82,20376,-29.6678640767932
Cu_12_16,13459,1.50421850755811
Cu_41_89,14848,-18.2889530584216
Cu_29_60,2719,-9.86
Ag_19_30,7704,15.2683853246272
Pd_19_40,4441,-49.06
Au_38_45,1589,-1.48415
Ag_22_47,7971,12.9702504873276
Ni_12_74,16489,-67.0399606898427
Cu_12_77,13492,0.452309627085924
Cu_16_65,13673,0.921681944280863
Pt_55_82,24196,-43.1412918902934
Cu_2_38,2742,-7.87
Cu_13_15,13506,-4.19414192810655
Pd_2_16,5011,-28.41
Cu_21_61,2540,3
Pt_30_70,22908,-29.4209794700146
Pt_54_78,24169,-35.4819225743413
Pd_26_73,20328,-35.1003639996052
Pd_38_77,20581,-36.2467267885804
Au_10_55,773,1.61
Ni_6_29,19469,-69.1846623085439
Pt_1_45,22219,-40.1583194285631
Pt_33_88,23095,-50.5136845298111
Pd_78_87,21418,-36.7218897640705
Au_8_53,13250,16.4188561066985
Cu_13_76,13525,-8.58355402573943
Au_36_71,1574,6.79
Pt_4_12,6840,-27.15
Cu_23_57,14063,-0.158326085656881
Pt_3_46,23452,-44.059898301959
Pt_21_32,22323,-44.3660422563553
Ni_18_80,16874,-56.1354761607945
Pd_0_31,3854,-19.48
Ag_31_50,8520,26.7907059453428
Ni_11_65,16425,-63.1154114454985
Ag_73_87,10197,20.3056005910039
Cu_5_59,3264,3.73
Ni_11_73,16431,-59.5746287703514
Ag_4_34,9323,19.4307179711759
Ni_18_82,16876,-52.5292570963502
Au_64_74,12734,2.91414543241262
Cu_27_86,14223,-16.7953135706484
Cu_9_78,16199,-5.82937021926045
Ag_20_40,7851,9.78117386624217
Pd_10_17,3907,-39.7
Au_30_72,11583,8.89649586006999
Ni_4_35,3656,-50.57
Pt_7_35,24887,-42.5937167555094
Pt_1_67,22227,-34.3313857577741
Ni_53_87,18966,-66.465584564954
Ni_21_43,17121,-67.2999734841287
Pt_11_72,21721,-43.2314694076777
Ag_0_68,7110,43.9421932511032
Cu_12_59,13477,-5.13994459807873
Pt_6_57,24670,-42.7310402616858
Ni_4_53,3661,-62.7269
Au_46_67,1837,3.84
Ni_12_14,3416,-70.6108
Ag_44_49,517,15.35
Ag_38_52,8810,16.618472661823
Ni_13_32,16522,-71.8944576941431
Ag_2_8,8440,21.3638518080115
Pt_60_65,24394,-52.3555792197585
Ag_63_86,9910,7.58501908183098
Ag_14_52,7413,19.7294366024435
Ag_19_34,147,10.84
Cu_36_77,14611,2.35924680158496
Pt_33_84,23091,-36.5047586932778
Pt_40_84,23545,-39.3329521380365
Ag_38_76,8830,15.7575310692191
Ni_60_75,19224,-57.4868696071208
Cu_22_62,2550,3.26
Au_59_64,12533,-0.603112619370222
Ni_55_58,19005,-63.4245732389391
Cu_83_84,16059,-6.06836389377713
Au_20_69,1111,2.5
Pd_42_56,5592,-46.48
Pt_5_82,24380,-40.1320072934032
Pt_18_53,22099,-31.5308344587684
Pd_49_66,5782,-44
Ni_26_28,17396,-49.1652364656329
Pd_7_16,6241,-27.46
Au_51_52,12244,5.1267769522965
Ni_87_89,19823,-71.4410879909992
Cu_13_53,2278,-13.17
Ag_48_64,9243,11.5533723719418
Au_1_50,11069,13.6411055512726
Ni_10_88,16378,-71.8158787563443
Pt_57_82,24255,-41.1377106942236
Pd_35_61,5300,-42.31
Ni_28_40,17530,-57.5739090144634
Au_38_57,1600,1.09
Cu_71_73,15804,10.6859063878655
Pd_66_68,6152,-35.86
Ni_37_69,18131,-68.400942850858
Pd_43_69,5634,-42.01
Ag_29_77,8374,16.8387120142579
Ni_4_30,18795,-32.6149192526937
Cu_3_10,2965,-14.2117
Pt_45_51,23750,-48.652769934386
Pt_6_65,24676,-45.4591551944614
Pt_4_74,24009,-25.684502992779
Au_81_84,13166,10.1807743124664
Pt_43_66,23673,-43.5952384695411
Ni_3_11,18253,-69.9695968367159
Ni_4_69,18825,-55.058409716934
Ag_7_40,10317,6.43199336528778
Au_5_36,12578,-1.72509655356407
Ag_16_90,7564,35.9112675487995
Ni_68_90,19433,-52.2555627860129
Cu_1_83,13885,0.663241021335125
Au_18_35,10981,11.1801359131932
Au_0_1,696,9.79
Pd_37_77,20562,-30.5031363964081
Pt_36_63,23237,-50.4552775919437
Cu_26_56,14174,-6.74524706974626
Pd_70_76,21276,-42.1559063307941
Ag_28_40,8292,17.8504708111286
Pd_45_56,5676,-49.65
Pt_0_11,21559,-39.4307668432593
Cu_22_76,14015,1.7858805321157
Pt_24_52,22512,-43.2124299518764
Cu_66_74,15659,-3.82240339741111
Ag_6_13,10061,16.5636871755123
Ag_37_87,8804,7.59031049907208
Ni_2_53,17673,-64.6962523125112
Ag_32_75,8587,14.0732753202319
Cu_45_79,14962,-4.91315086185932
Cu_33_54,2829,-9.15
Pt_49_69,23940,-47.6609750054777
Ni_53_53,3693,-62.22
Ni_41_89,18432,-75.7111856788397
Ni_15_21,3454,-49.7348
Au_7_85,13146,1.14570128172636
Pt_0_55,21590,-34.7648135311902
Cu_12_30,13464,1.9787086173892
Pt_29_47,22759,-52.8510125130415
Pt_31_33,22930,-42.9540913850069
Pd_0_83,19981,-23.2469823472202
Pd_67_71,6158,-14.19
Au_70_83,12937,6.20328015089035
Cu_19_23,13802,4.11590973287821
Ag_29_42,8344,10.2620094045997
Cu_58_77,15419,-1.84867307543755
Au_56_75,12451,3.13962190970778
Ni_36_42,18051,-76.2329425662756
Au_9_89,13327,3.11119525134563
Pt_25_86,22586,-55.05819272995
Ni_2_56,17676,-65.3862240165472
Cu_0_64,2125,13.34
Ni_44_55,18530,-66.8683367073536
Ag_5_55,9763,25.2010775096714
Ni_38_61,3622,-73.92
Pt_17_32,22019,-46.0002856962383
Au_3_14,1646,1.3
Ag_7_34,10312,7.05183650553227
Ni_20_51,17065,-60.8902962394059
Au_13_56,10745,3.64902814850211
Ni_51_63,18886,-57.036488506943
Au_10_66,10605,1.59617018699646
Pt_51_53,24055,-47.0133462436497
Ni_8_71,19874,-48.5520050376654
Cu_11_69,2218,-5.05
Pt_4_21,6848,-23.2555
Ni_2_41,17663,-75.437972843647
Cu_36_84,14618,-10.4474068246782
Cu_1_12,13833,7.69170862063766
Ni_74_87,19612,-71.4664949551225
Ni_67_84,19406,-62.2637174800038
Pd_7_30,6255,-30.53
Pt_43_44,23651,-41.7648874521256
Pt_49_80,23951,-47.3091802224517
Au_45_53,1814,0.47
Cu_22_83,14022,1.96157424524426
Cu_28_53,2687,8.02
Pd_7_69,6294,-38.86
Au_46_57,12061,-1.17039887607098
Pt_2_29,22812,-47.7301367670298
Au_31_85,11646,0.48317888379097
Pd_24_32,4741,-37.82
Ni_18_32,3489,-60.2363
Pd_62_66,6120,-35.41
Pd_12_39,4050,-42.9
Ag_47_87,9226,9.58071278780699
Ag_8_22,10424,36.2453401461244
Ag_22_38,7963,17.5723475925624
Pt_23_40,22444,-43.2124778367579
Pt_21_30,22321,-31.3609023615718
Cu_3_41,14740,-20.6746920123696
Ni_36_56,18065,-72.0015662759542
Cu_29_38,14279,-10.6887279301882
Ni_71_75,19546,-49.2470052540302
Cu_24_68,2578,-6.13
Pt_17_40,22027,-46.9245560690761
Au_37_81,11808,-1.14455739036202
Ni_67_67,19389,-44.5002714246512
Ni_56_76,19043,-63.3384006023407
Pd_54_74,20930,-33.4781708978117
Pt_60_84,24411,-37.1421781666577
Pd_27_76,20351,-30.6475977413356
Pd_23_61,4722,-24.33
Ag_23_40,8024,9.14867893606424
Ag_17_70,135,14.7211
Cu_36_45,14582,-20.7204954363406
Ag_69_83,10050,14.8135522678494
Ag_74_85,10212,15.9203138463199
Pd_34_60,5262,-43.82
Pt_55_73,24187,-43.6283683925867
Cu_17_29,2372,-12.1686
Pt_0_40,21576,-39.1717528961599
Ag_22_29,7956,14.5010281316936
Cu_36_67,14601,-8.31860780715942
Ag_30_84,8498,36.5549693368375
Ni_48_89,18738,-79.2448706403375
Cu_5_89,15503,-5.5286557674408
Pd_13_38,4108,-42.87
Cu_4_42,15104,-4.41619288548827
Pt_10_53,21657,-45.2780512832105
Cu_34_47,2855,-18.6562
Au_8_40,13240,4.42684005573392
Pt_5_85,24383,-44.8214030042291
Cu_24_89,14133,-5.79879284650087
Ni_36_82,18091,-66.9979426823556
Ag_1_53,7794,37.1908620633185
Ag_53_56,9500,24.4614670053124
Ag_24_88,8123,17.2074430845678
Pt_50_54,24026,-45.404843121767
Cu_41_70,14829,-15.439508587122
Ag_39_46,428,9.05037
Ag_10_18,10,15.55
Pt_45_83,23782,-37.4585026651621
Au_60_86,12638,-6.43179608508945
Ag_2_47,291,9.89
Pd_21_68,4631,-32.59
Cu_20_52,2496,-12.84
Pt_69_80,24618,-44.946922082454
Au_75_87,13030,-3.27521785721183
Cu_4_58,3181,7.35
Au_16_78,10919,15.9436594769359
Pt_57_76,24249,-38.7501982115209
Au_20_63,1106,2.11
Pd_21_60,4623,-36.22
Ni_29_48,17594,-74.9630506746471
Au_74_82,13009,-4.68396417796612
Cu_24_43,2561,-0.09
Pd_12_81,20036,-26.9835688732564
Pt_1_53,6663,-32.94
Au_42_68,1751,0.04
Ni_45_47,18568,-72.9601267576218
Cu_57_78,15392,5.02415581047535
Au_14_23,877,16.5
Cu_20_35,13903,-7.47553530335426
Ni_58_58,3725,-63.71
Au_25_29,1202,-2.42
Pd_55_74,20949,-29.972742062062
Au_69_79,12853,3.87090134620667
Ni_68_84,19427,-53.3394797593355
Pd_37_67,5377,-47.6
Pd_60_71,6104,-15.96
Ni_0_35,16241,-61.031975351274
Cu_5_15,3238,-5.63
Au_34_58,1504,-1.49
Pt_10_79,21676,-47.8858830742538
Ag_28_57,8305,30.1101293675601
Pt_73_74,24760,-39.5210317075252
Ag_0_36,7079,27.8821641430259
Pd_5_72,21042,-33.3496514111757
Pt_20_25,6680,-39.4
Au_12_71,10706,16.3528920486569
Cu_10_41,13396,-17.5002306252718
Pt_2_53,22836,-47.9881950095296
Cu_60_61,15506,-2.81818558648229
Ni_49_59,18750,-70.744741037488
Cu_81_90,16048,-2.85925920680165
Ni_42_51,18443,-63.594747249037
Pd_25_54,4810,-30.97
Pt_18_23,6622,-19.9072
Ag_9_9,695,9.44
Pd_2_5,5048,-32.4
Ni_11_44,3408,-77.2586
Au_48_81,12122,1.92655128985643
Ag_32_52,8568,17.6356297433376
Pt_56_79,24219,-46.3261390402913
Cu_19_39,2425,-21.0663
Pd_48_50,5743,-45.8
Ag_28_82,8328,21.1158360689878
Cu_4_21,15084,-0.247870914638042
Pd_72_74,21312,-36.3613247312605
Pt_3_9,23499,-40.225979860872
Pd_48_79,20797,-44.3895293325186
Cu_57_86,15400,-12.2116567343473
Ag_64_71,9922,40.7846997156739
Pt_6_15,6977,-31.82
Cu_6_41,15752,-10.2248421125114
Cu_64_80,15620,3.05758448690176
Cu_1_4,2468,-5.03
Cu_35_68,2899,-5.75
Pt_46_81,23825,-41.6214019320905
Au_24_36,11289,-4.67558604851365
Cu_61_80,15547,1.80886027961969
Cu_20_73,13911,-3.67840842530131
Au_33_77,11684,1.79248771443963
Pt_1_6,22225,-38.7372063919902
Pt_23_77,22475,-24.4888026975095
Pt_35_77,23196,-30.8144002556801
Pd_39_74,20597,-39.2412661649287
Pd_51_68,5891,-37.48
Pd_64_77,21142,-39.6246582530439
Pt_45_68,23767,-48.9354347586632
Pt_23_47,22448,-38.295601863414
Ag_47_60,551,11.12
Au_12_84,10719,8.91362925246358
Ni_6_45,19482,-63.5581109151244
Ni_23_36,17230,-46.2164632976055
Ag_21_72,7934,18.338950753212
Ni_48_54,18704,-69.9041685685515
Cu_47_76,15016,-9.99050246924162
Ni_56_57,3717,-65.86
Pd_16_52,4293,-30.37
Ni_29_81,17627,-64.2933679670095
Ag_10_29,7152,9.0511269569397
Au_5_82,12605,0.722112402319908
Pd_36_61,5336,-51.48
Cu_44_84,14931,-4.87180672585964
Pt_61_89,24439,-56.7408865168691
Pt_51_70,24071,-49.9812771119177
Ni_5_80,19198,-54.4102828018367
Ag_75_75,10218,16.6676488183439
Pt_17_41,22028,-45.4910944253206
Cu_25_29,2585,-9.69
Au_55_70,12411,2.18409917503595
Ag_14_35,78,14.28
Ni_14_49,16610,-74.0205418765545
Ag_9_29,10501,12.096462700516
Ni_9_78,19953,-65.9570274986327
Au_47_82,12103,4.67977544292808
Au_37_90,11817,10.9424441978335
Ag_28_44,262,23.77
Ni_54_54,18970,-59.6638857387006
Pt_13_75,21816,-43.916081417352
Au_33_76,11683,-0.497359715402126
Ni_49_53,18744,-68.1698546670377
Ni_26_67,17434,-64.0744021721184
Au_20_21,11109,-1.145612180233
Ni_55_80,19021,-60.2098815403879
Au_69_78,12852,10.9492688886821
Cu_15_43,13595,-5.96593144163489
Ag_8_77,10471,36.4114249870181
Au_20_44,1089,-1.10133
Cu_47_50,3121,-9.81
Pd_37_72,20557,-38.3063052371144
Pt_6_30,24646,-28.6989977136254
Au_20_43,11120,4.59856531023979
Ag_17_17,7565,10.7057337984443
Cu_25_76,14151,-0.767915297299624
Au_7_72,13132,1.2446642704308
Ag_1_25,7765,29.5061421170831
Ni_1_80,17026,-50.5301805250347
Pd_41_74,20657,-34.9095844477415
Cu_15_73,13606,-1.82636334374547
Ni_22_53,3540,-54.5489
Cu_55_81,15340,-3.66315964981914
Cu_13_86,13535,-15.0694636851549
Au_27_41,1263,-1.08
Cu_23_69,14074,-2.63528859987855
Cu_5_51,3256,-0.35
Cu_3_72,14760,-13.3966927751899
Au_61_63,12644,0.846801154315472
Ni_40_59,18353,-76.245369900018
Au_21_59,11161,4.80071860551834
Ni_47_88,18695,-71.5207783505321
Pd_33_52,5216,-48.99
Ni_5_34,19161,-63.8719146326184
Pd_17_31,4326,-34.28
Ag_7_61,650,15.17
Ni_41_82,18425,-61.6176571138203
Pd_20_55,4567,-28.51
Ag_0_62,7104,42.7607195228338
Ni_3_38,18278,-74.7285072430968
Pd_35_52,5291,-40.4
Ag_55_79,9593,26.4557157978415
Au_27_35,1257,3.43
Pd_19_59,4460,-38.55
Pt_8_37,7010,-47.9894
Cu_18_38,13751,-3.86684362962842
Pd_61_87,21095,-47.1405638046563
Pd_20_86,20226,-44.5827165059745
Pd_27_80,20355,-42.0115546733141
Pd_58_69,6010,-39.15
Au_21_28,11148,4.37061212956905
Ag_0_40,7084,26.8041964247823
Pt_13_43,21801,-45.7286700829864
Au_24_28,11286,5.71743746474385
Pd_4_37,5814,-27.26
Ni_17_89,16834,-65.5744506418705
Pt_21_34,22325,-44.8918391317129
Pd_34_46,5248,-49.38
Au_47_75,12096,5.08311126381159
Pt_30_73,22910,-30.8906563445926
Pd_15_46,4231,-33.8
Au_29_31,11492,2.20477240532637
Pd_40_53,5530,-50.51
Ni_5_43,19169,-57.9753943011165
Pt_31_78,22975,-39.7174585536122
Ni_24_66,17308,-58.7135615348816
Pd_62_80,21107,-42.8350898325443
Pt_77_87,24835,-45.0999418348074
Ni_7_43,19715,-67.731009375304
Ag_6_52,10089,18.7229650989175
Ni_27_45,17475,-70.1704375222325
Cu_14_33,2307,-15.29
Pd_25_58,4814,-34.4
Pt_12_58,6519,-43.72
Ag_0_71,7113,48.9204180054367
Ag_55_58,9573,24.4903055615723
Cu_30_38,14359,-7.0889853015542
Au_6_7,12902,4.00651557743549
Pt_48_80,23909,-51.8907952867448
Ni_58_84,19109,-55.6066945195198
Pt_0_80,21615,-35.7272771969438
Pd_73_75,21331,-35.3142529912293
Au_37_87,11814,-6.77793650329113
Au_62_77,12685,2.33326157927513
Ag_2_38,284,12.41
Pd_48_71,5764,-26.08
Ag_5_78,9787,27.5238990485668
Cu_1_22,2458,13.6
Ni_27_49,17479,-71.5058922059834
Pt_53_82,24138,-46.1230562850833
Ag_2_89,8450,19.2466633692384
Ni_61_63,19240,-64.6791092976928
Pt_24_42,22503,-47.751262113452
Pd_31_87,20458,-41.1981413327158
Pd_33_40,5204,-47.8
Cu_71_89,15820,20.4232364185154
Pt_55_65,6910,-50.78
Pd_36_89,20555,-49.7505762390792
Pd_43_80,20701,-37.7440372519195
Pt_44_69,23722,-48.4985606446862
Pt_31_49,22946,-44.2666095942259
Au_43_69,1778,2.99
Ni_34_38,17937,-70.308642372489
Cu_82_87,16054,-19.7243584543467
Au_2_25,1344,0.32
Ni_38_54,18167,-65.6541857160628
Ni_38_70,18180,-70.2746994458139
Ni_12_85,16500,-68.5639075525105
Ni_39_80,18241,-71.0332254134119
Pt_64_83,24507,-46.2628919817507
Cu_64_66,15610,-0.0355112329125404
Ni_29_75,17621,-71.090056926012
Ni_10_35,16325,-59.8203783221543
Cu_7_20,15956,-16.8894228115678
Ni_32_58,3612,-68.23
Au_42_81,11978,4.42662221565843
Ni_2_13,17640,-72.2264160960913
Pt_63_64,24464,-53.2628968879581
Pt_84_84,24982,-18.4270126968622
Au_63_75,12709,7.26418492943049
Ni_39_65,18226,-76.1987756639719
Pd_4_28,5805,-20.54
Ni_10_17,16309,-71.6741100139916
Pd_16_36,4277,-21.29
Au_74_77,13004,7.80945370346308
Ag_49_67,9279,13.627798654139
Pt_17_35,22022,-41.6734670139849
Cu_6_21,15743,-3.86812734603882
Ag_23_42,8026,11.5359714031219
Pt_43_78,23685,-38.6639029085636
Ni_16_55,16737,-54.5682920590043
Ni_7_83,19756,-63.4032588303089
Pt_7_21,24875,-37.7695142701268
Pd_66_84,21187,-34.2774371318519
Cu_51_70,3204,-0.75
Cu_9_63,3391,-8.95
Ag_10_52,7164,18.5735510587692
Au_27_58,11418,2.83664810284972
Pd_45_89,20748,-51.8544777780771
Ag_13_20,7335,14.3569462485611
Ag_21_27,7900,12.6706246063113
Ag_48_89,9266,9.73926727101207
Ag_31_42,8515,11.7621439918876
Pd_22_88,20267,-34.4888208322227
Au_39_55,1630,0.05
Cu_5_8,15493,5.28060987964273
Pd_15_31,4216,-27.99
Ni_40_69,18363,-72.0766158550978
Ag_50_61,579,29.07
Pt_1_51,6661,-32.45
Pt_17_34,22021,-47.122403845191
Pd_16_60,4301,-29.47
Cu_28_28,14228,13.8087558746338
Ag_73_89,10199,22.1155996099114
Cu_26_37,2624,-9.69047
Pt_5_25,6946,-41.15
Pt_6_52,24665,-44.9018532708287
Ni_18_84,16878,-40.4653694070876
Ag_9_43,683,15.23
Pd_5_47,6063,-42.56
Pd_41_88,20671,-48.8694233298302
Ni_41_45,18389,-72.24431271106
Ni_0_24,16229,-53.4063933938742
Pt_16_19,21939,-32.6474686898291
Pt_63_84,24481,-46.0114945210516
Au_3_70,1682,-2.51
Pt_3_76,23484,-39.6902323327959
Ag_8_45,10443,19.2964770756662
Ag_17_67,7606,16.7681030221283
Ag_26_41,8190,8.76196705549955
Pd_11_59,4010,-34.13
Cu_82_83,16050,-16.7414916269481
Pt_0_59,21594,-33.8981143832207
Pt_4_39,23973,-32.6094213686883
Ag_72_76,10168,12.2261011488736
Cu_7_66,16000,-7.45454787090421
Pt_33_44,23051,-46.8068577796221
Ni_21_65,17143,-60.8244867324829
Ag_33_35,331,12.2005
Ag_21_45,7910,15.748796004802
Pt_29_77,22789,-32.590365961194
Pd_21_51,4614,-33.27
Cu_16_32,13640,-1.47898888587952
Pd_56_62,5974,-38.58
Ag_31_51,8521,23.8351275213063
Pt_38_61,6830,-52.93
Pt_65_68,24518,-44.7268345057964
Cu_69_73,15721,-1.99070969596505
Au_48_89,12130,-5.48419180139899
Pd_74_81,21354,-31.1749380044639
Ag_14_37,79,13.5795
Au_12_43,836,2.53
Pd_3_59,5501,-40.9
Ag_57_71,9654,36.5088362470269
Ni_16_52,3475,-42.3311
Ni_21_26,3529,-60.6308
Cu_43_46,14876,-11.0272907540202
Au_26_54,11380,1.63656321913004
Au_9_26,13287,1.97394765913486
Pd_18_78,20149,-22.2212609127164
Pd_54_82,20938,-36.1366859823465
Au_3_19,1648,-2.24353
Au_58_86,12523,-7.75184754282236
Au_6_37,12882,0.462733745574951
Ni_13_73,16562,-62.9437728524208
Ag_12_70,54,16.4196
Pt_8_11,25009,-25.0312469936907
Au_1_13,11050,8.29463197290897
Pt_0_41,21577,-40.9027439691126
Cu_7_23,15959,-2.79305609688163
Cu_53_54,15245,4.13892905041575
Ag_3_81,8934,17.5140329748392
Au_1_87,11103,11.7785148359835
Pt_45_65,23764,-45.9658032357693
Au_30_35,11558,11.9475660696626
Au_33_35,1447,4.32
Pd_24_72,20289,-30.373956374824
Au_49_84,12148,4.65312988311052
Pt_4_22,6849,-23.0452
Au_21_54,11158,4.96314351260662
Ni_28_85,17569,-54.1859819628298
Pt_3_52,23459,-45.3421095237136
Pt_17_63,22050,-45.3548714518547
Au_3_41,11880,-2.12475181743503
Cu_3_48,2990,-12.9577
Ni_1_72,17017,-59.3701334968209
Pt_18_79,22123,-32.6968625336885
Pt_13_73,21814,-41.0166894085705
Ni_30_88,17762,-61.2638536319137
Ag_12_46,51,14.09
Ag_10_10,7135,14.1744388900697
Pt_33_90,23097,-39.5405305027962
Au_0_4,10557,20.8292438238859
Cu_40_61,3013,-12.1382
Pd_26_42,4844,-44.08
Cu_14_34,2308,-11.417
Au_10_48,768,-1.66
Au_56_60,12436,3.18789692223072
Pt_26_72,22619,-42.3515072241426
Pt_51_73,24073,-42.911060385406
Au_34_77,11705,-4.40878922864795
Pt_31_50,22947,-39.8637108504772
Ag_5_34,595,13.62
Pt_5_19,24319,-44.0504193305969
Pt_1_65,6674,-34.34
