Field,Record,Ligand_1,Ligand_2,Name,Sigma_i,Sigma_j,Sigma_ij,Rho,x0,Predval_B
Ag,R3_R7,R3,R7,Ag_R3_R7,4.392157809317963,-1.55002389887471,2.842133910443253,0.5582384164301395,-17.16598868106227,-15.57940034761403
Ag,R3_R8,R3,R8,Ag_R3_R8,4.392157809317963,0.0303218676247531,4.422479676942716,0.5582384164301395,-17.16598868106227,-14.697190629511294
Ag,R3_R9,R3,R9,Ag_R3_R9,4.392157809317963,0.00535366903797795,4.397511478355941,0.5582384164301395,-17.16598868106227,-14.711128837151488
Ag,R3_S1,R3,S1,Ag_R3_S1,4.392157809317963,-5.12900551759937,-0.7368477082814069,0.5582384164301395,-17.16598868106227,-17.57732537888346
Ag,R3_S2,R3,S2,Ag_R3_S2,4.392157809317963,0.662647055369742,5.054804864687705,0.5582384164301395,-17.16598868106227,-14.34420241803564
Ag,R3_S3,R3,S3,Ag_R3_S3,4.392157809317963,-0.5099752426711592,3.8821825666468035,0.5582384164301395,-17.16598868106227,-14.998805232764663
Ag,R3_S4,R3,S4,Ag_R3_S4,4.392157809317963,-0.04030969745535305,4.35184811186261,0.5582384164301395,-17.16598868106227,-14.736619882551594
Ag,R3_S5,R3,S5,Ag_R3_S5,4.392157809317963,0.6168351220828026,5.0089929314007655,0.5582384164301395,-17.16598868106227,-14.369776399127344
Ag,R3_S6,R3,S6,Ag_R3_S6,4.392157809317963,-0.40730844598800536,3.9848493633299578,0.5582384164301395,-17.16598868106227,-14.941492682764306
Ag,R4_R5,R4,R5,Ag_R4_R5,-1.2635151902393214,-0.5718354612129694,-1.8353506514522908,0.5582384164301395,-17.16598868106227,-18.19055192232302
Ag,R4_R6,R4,R6,Ag_R4_R6,-1.2635151902393214,-0.561717064835037,-1.8252322550743583,0.5582384164301395,-17.16598868106227,-18.18490344475219
Ag,R4_R7,R4,R7,Ag_R4_R7,-1.2635151902393214,-1.55002389887471,-2.8135390891140313,0.5582384164301395,-17.16598868106227,-18.736614286733584
Ag,R4_R8,R4,R8,Ag_R4_R8,-1.2635151902393214,0.0303218676247531,-1.2331933226145682,0.5582384164301395,-17.16598868106227,-17.854404568630848
Ag,R4_R9,R4,R9,Ag_R4_R9,-1.2635151902393214,0.00535366903797795,-1.2581615212013435,0.5582384164301395,-17.16598868106227,-17.868342776271042
Ag,R4_S1,R4,S1,Ag_R4_S1,-1.2635151902393214,-5.12900551759937,-6.392520707838691,0.5582384164301395,-17.16598868106227,-20.734539318003016
Ag,R4_S2,R4,S2,Ag_R4_S2,-1.2635151902393214,0.662647055369742,-0.6008681348695794,0.5582384164301395,-17.16598868106227,-17.501416357155197
Ag,R4_S3,R4,S3,Ag_R4_S3,-1.2635151902393214,-0.5099752426711592,-1.7734904329104806,0.5582384164301395,-17.16598868106227,-18.156019171884218
Ag,R4_S4,R4,S4,Ag_R4_S4,-1.2635151902393214,-0.04030969745535305,-1.3038248876946743,0.5582384164301395,-17.16598868106227,-17.89383382167115
Ag,R4_S5,R4,S5,Ag_R4_S5,-1.2635151902393214,0.6168351220828026,-0.6466800681565188,0.5582384164301395,-17.16598868106227,-17.5269903382469
Ag,R4_S6,R4,S6,Ag_R4_S6,-1.2635151902393214,-0.40730844598800536,-1.6708236362273268,0.5582384164301395,-17.16598868106227,-18.09870662188386
Ag,R5_R6,R5,R6,Ag_R5_R6,-0.5718354612129694,-0.561717064835037,-1.1335525260480064,0.5582384164301395,-17.16598868106227,-17.798781248143694
Ag,R5_R7,R5,R7,Ag_R5_R7,-0.5718354612129694,-1.55002389887471,-2.1218593600876794,0.5582384164301395,-17.16598868106227,-18.350492090125087
Ag,R5_R8,R5,R8,Ag_R5_R8,-0.5718354612129694,0.0303218676247531,-0.5415135935882163,0.5582384164301395,-17.16598868106227,-17.46828237202235
Ag,R5_R9,R5,R9,Ag_R5_R9,-0.5718354612129694,0.00535366903797795,-0.5664817921749914,0.5582384164301395,-17.16598868106227,-17.482220579662545
Ag,R5_S1,R5,S1,Ag_R5_S1,-0.5718354612129694,-5.12900551759937,-5.700840978812339,0.5582384164301395,-17.16598868106227,-20.348417121394515
Ag,R5_S2,R5,S2,Ag_R5_S2,-0.5718354612129694,0.662647055369742,0.09081159415677265,0.5582384164301395,-17.16598868106227,-17.115294160546696
Ag,R5_S3,R5,S3,Ag_R5_S3,-0.5718354612129694,-0.5099752426711592,-1.0818107038841287,0.5582384164301395,-17.16598868106227,-17.76989697527572
Ag,R5_S4,R5,S4,Ag_R5_S4,-0.5718354612129694,-0.04030969745535305,-0.6121451586683224,0.5582384164301395,-17.16598868106227,-17.50771162506265
Ag,R5_S5,R5,S5,Ag_R5_S5,-0.5718354612129694,0.6168351220828026,0.0449996608698332,0.5582384164301395,-17.16598868106227,-17.1408681416384
Ag,R5_S6,R5,S6,Ag_R5_S6,-0.5718354612129694,-0.40730844598800536,-0.9791439072009747,0.5582384164301395,-17.16598868106227,-17.712584425275363
Ag,R6_R7,R6,R7,Ag_R6_R7,-0.561717064835037,-1.55002389887471,-2.111740963709747,0.5582384164301395,-17.16598868106227,-18.344843612554257
Ag,R6_R8,R6,R8,Ag_R6_R8,-0.561717064835037,0.0303218676247531,-0.5313951972102839,0.5582384164301395,-17.16598868106227,-17.46263389445152
Ag,R6_R9,R6,R9,Ag_R6_R9,-0.561717064835037,0.00535366903797795,-0.5563633957970591,0.5582384164301395,-17.16598868106227,-17.476572102091716
Ag,R6_S1,R6,S1,Ag_R6_S1,-0.561717064835037,-5.12900551759937,-5.6907225824344065,0.5582384164301395,-17.16598868106227,-20.34276864382369
Ag,R6_S2,R6,S2,Ag_R6_S2,-0.561717064835037,0.662647055369742,0.10092999053470497,0.5582384164301395,-17.16598868106227,-17.109645682975867
Ag,R6_S3,R6,S3,Ag_R6_S3,-0.561717064835037,-0.5099752426711592,-1.0716923075061962,0.5582384164301395,-17.16598868106227,-17.76424849770489
Ag,R6_S4,R6,S4,Ag_R6_S4,-0.561717064835037,-0.04030969745535305,-0.6020267622903901,0.5582384164301395,-17.16598868106227,-17.50206314749182
Ag,R6_S5,R6,S5,Ag_R6_S5,-0.561717064835037,0.6168351220828026,0.05511805724776553,0.5582384164301395,-17.16598868106227,-17.13521966406757
Ag,R6_S6,R6,S6,Ag_R6_S6,-0.561717064835037,-0.40730844598800536,-0.9690255108230423,0.5582384164301395,-17.16598868106227,-17.706935947704533
Ag,R7_R8,R7,R8,Ag_R7_R8,-1.55002389887471,0.0303218676247531,-1.5197020312499567,0.5582384164301395,-17.16598868106227,-18.01434473643291
Ag,R7_R9,R7,R9,Ag_R7_R9,-1.55002389887471,0.00535366903797795,-1.544670229836732,0.5582384164301395,-17.16598868106227,-18.02828294407311
Ag,R7_S1,R7,S1,Ag_R7_S1,-1.55002389887471,-5.12900551759937,-6.67902941647408,0.5582384164301395,-17.16598868106227,-20.89447948580508
Ag,R7_S2,R7,S2,Ag_R7_S2,-1.55002389887471,0.662647055369742,-0.8873768435049679,0.5582384164301395,-17.16598868106227,-17.66135652495726
Ag,R7_S3,R7,S3,Ag_R7_S3,-1.55002389887471,-0.5099752426711592,-2.059999141545869,0.5582384164301395,-17.16598868106227,-18.315959339686284
Ag,R7_S4,R7,S4,Ag_R7_S4,-1.55002389887471,-0.04030969745535305,-1.5903335963300629,0.5582384164301395,-17.16598868106227,-18.053773989473214
Ag,R7_S5,R7,S5,Ag_R7_S5,-1.55002389887471,0.6168351220828026,-0.9331887767919074,0.5582384164301395,-17.16598868106227,-17.686930506048963
Ag,R7_S6,R7,S6,Ag_R7_S6,-1.55002389887471,-0.40730844598800536,-1.9573323448627153,0.5582384164301395,-17.16598868106227,-18.258646789685923
Ag,R8_R9,R8,R9,Ag_R8_R9,0.0303218676247531,0.00535366903797795,0.03567553666273105,0.5582384164301395,-17.16598868106227,-17.146073225970373
Ag,R8_S1,R8,S1,Ag_R8_S1,0.0303218676247531,-5.12900551759937,-5.098683649974617,0.5582384164301395,-17.16598868106227,-20.012269767702342
Ag,R8_S2,R8,S2,Ag_R8_S2,0.0303218676247531,0.662647055369742,0.6929689229944951,0.5582384164301395,-17.16598868106227,-16.779146806854524
Ag,R8_S3,R8,S3,Ag_R8_S3,0.0303218676247531,-0.5099752426711592,-0.47965337504640615,0.5582384164301395,-17.16598868106227,-17.433749621583548
Ag,R8_S4,R8,S4,Ag_R8_S4,0.0303218676247531,-0.04030969745535305,-0.009987829830599954,0.5582384164301395,-17.16598868106227,-17.171564271370478
Ag,R8_S5,R8,S5,Ag_R8_S5,0.0303218676247531,0.6168351220828026,0.6471569897075556,0.5582384164301395,-17.16598868106227,-16.804720787946227
Ag,R8_S6,R8,S6,Ag_R8_S6,0.0303218676247531,-0.40730844598800536,-0.3769865783632523,0.5582384164301395,-17.16598868106227,-17.37643707158319
Ag,R9_S1,R9,S1,Ag_R9_S1,0.00535366903797795,-5.12900551759937,-5.1236518485613916,0.5582384164301395,-17.16598868106227,-20.026207975342537
Ag,R9_S2,R9,S2,Ag_R9_S2,0.00535366903797795,0.662647055369742,0.66800072440772,0.5582384164301395,-17.16598868106227,-16.793085014494718
Ag,R9_S3,R9,S3,Ag_R9_S3,0.00535366903797795,-0.5099752426711592,-0.5046215736331813,0.5582384164301395,-17.16598868106227,-17.447687829223742
Ag,R9_S4,R9,S4,Ag_R9_S4,0.00535366903797795,-0.04030969745535305,-0.0349560284173751,0.5582384164301395,-17.16598868106227,-17.185502479010673
Ag,R9_S5,R9,S5,Ag_R9_S5,0.00535366903797795,0.6168351220828026,0.6221887911207805,0.5582384164301395,-17.16598868106227,-16.81865899558642
Ag,R9_S6,R9,S6,Ag_R9_S6,0.00535366903797795,-0.40730844598800536,-0.4019547769500274,0.5582384164301395,-17.16598868106227,-17.390375279223385
Ag,S1_S2,S1,S2,Ag_S1_S2,-5.12900551759937,0.662647055369742,-4.4663584622296275,0.5582384164301395,-17.16598868106227,-19.65928155622669
Ag,S1_S3,S1,S3,Ag_S1_S3,-5.12900551759937,-0.5099752426711592,-5.638980760270529,0.5582384164301395,-17.16598868106227,-20.313884370955716
Ag,S1_S4,S1,S4,Ag_S1_S4,-5.12900551759937,-0.04030969745535305,-5.169315215054723,0.5582384164301395,-17.16598868106227,-20.051699020742646
Ag,S1_S5,S1,S5,Ag_S1_S5,-5.12900551759937,0.6168351220828026,-4.512170395516567,0.5582384164301395,-17.16598868106227,-19.684855537318395
Ag,S1_S6,S1,S6,Ag_S1_S6,-5.12900551759937,-0.40730844598800536,-5.536313963587375,0.5582384164301395,-17.16598868106227,-20.256571820955354
Ag,S2_S3,S2,S3,Ag_S2_S3,0.662647055369742,-0.5099752426711592,0.15267181269858277,0.5582384164301395,-17.16598868106227,-17.080761410107893
Ag,S2_S4,S2,S4,Ag_S2_S4,0.662647055369742,-0.04030969745535305,0.6223373579143889,0.5582384164301395,-17.16598868106227,-16.818576059894824
Ag,S2_S5,S2,S5,Ag_S2_S5,0.662647055369742,0.6168351220828026,1.2794821774525444,0.5582384164301395,-17.16598868106227,-16.451732576470576
Ag,S2_S6,S2,S6,Ag_S2_S6,0.662647055369742,-0.40730844598800536,0.25533860938173664,0.5582384164301395,-17.16598868106227,-17.023448860107536
Ag,S3_S4,S3,S4,Ag_S3_S4,-0.5099752426711592,-0.04030969745535305,-0.5502849401265123,0.5582384164301395,-17.16598868106227,-17.473178874623848
Ag,S3_S5,S3,S5,Ag_S3_S5,-0.5099752426711592,0.6168351220828026,0.10685987941164332,0.5582384164301395,-17.16598868106227,-17.1063353911996
Ag,S3_S6,S3,S6,Ag_S3_S6,-0.5099752426711592,-0.40730844598800536,-0.9172836886591647,0.5582384164301395,-17.16598868106227,-17.67805167483656
Ag,S4_S5,S4,S5,Ag_S4_S5,-0.04030969745535305,0.6168351220828026,0.5765254246274495,0.5582384164301395,-17.16598868106227,-16.84415004098653
Ag,S4_S6,S4,S6,Ag_S4_S6,-0.04030969745535305,-0.40730844598800536,-0.44761814344335843,0.5582384164301395,-17.16598868106227,-17.41586632462349
Ag,S5_S6,S5,S6,Ag_S5_S6,0.6168351220828026,-0.40730844598800536,0.2095266760947972,0.5582384164301395,-17.16598868106227,-17.04902284119924
Au,R1_R10,R1,R10,Au_R1_R10,-0.8559472897733335,1.3433050596895983,0.4873577699162649,0.9422653750463912,-22.58019370787666,-22.120973356024738
Au,R1_R11,R1,R11,Au_R1_R11,-0.8559472897733335,0.860875046490288,0.004927756716954557,0.9422653750463912,-22.58019370787666,-22.57555045334562
Au,R1_R2,R1,R2,Au_R1_R2,-0.8559472897733335,0.8325384607139531,-0.023408829059380354,0.9422653750463912,-22.58019370787666,-22.602251036969694
Au,R1_R3,R1,R3,Au_R1_R3,-0.8559472897733335,4.392157809317963,3.5362105195446296,0.9422653750463912,-22.58019370787666,-19.248144976434947
Au,R1_R4,R1,R4,Au_R1_R4,-0.8559472897733335,-1.2635151902393214,-2.119462480012655,0.9422653750463912,-22.58019370787666,-24.57728981650254
Au,R1_R5,R1,R5,Au_R1_R5,-0.8559472897733335,-0.5718354612129694,-1.4277827509863028,0.9422653750463912,-22.58019370787666,-23.92554395721954
Au,R1_R6,R1,R6,Au_R1_R6,-0.8559472897733335,-0.561717064835037,-1.4176643546083705,0.9422653750463912,-22.58019370787666,-23.916009742661615
Au,R1_R7,R1,R7,Au_R1_R7,-0.8559472897733335,-1.55002389887471,-2.4059711886480435,0.9422653750463912,-22.58019370787666,-24.84725705229892
Au,R1_R8,R1,R8,Au_R1_R8,-0.8559472897733335,0.0303218676247531,-0.8256254221485804,0.9422653750463912,-22.58019370787666,-23.358151955925326
Au,R1_R9,R1,R9,Au_R1_R9,-0.8559472897733335,0.00535366903797795,-0.8505936207353555,0.9422653750463912,-22.58019370787666,-23.381678624930927
Au,R1_S1,R1,S1,Au_R1_S1,-0.8559472897733335,-5.12900551759937,-5.984952807372704,0.9422653750463912,-22.58019370787666,-28.219607509550652
Au,R1_S2,R1,S2,Au_R1_S2,-0.8559472897733335,0.662647055369742,-0.19330023440359145,0.9422653750463912,-22.58019370787666,-22.762333825743514
Au,R1_S3,R1,S3,Au_R1_S3,-0.8559472897733335,-0.5099752426711592,-1.3659225324444928,0.9422653750463912,-22.58019370787666,-23.867255215194785
Au,R1_S4,R1,S4,Au_R1_S4,-0.8559472897733335,-0.04030969745535305,-0.8962569872286865,0.9422653750463912,-22.58019370787666,-23.424705634085647
Au,R1_S5,R1,S5,Au_R1_S5,-0.8559472897733335,0.6168351220828026,-0.2391121676905309,0.9422653750463912,-22.58019370787666,-22.805500824243733
Au,R1_S6,R1,S6,Au_R1_S6,-0.8559472897733335,-0.40730844598800536,-1.2632557357613388,0.9422653750463912,-22.58019370787666,-23.770515847513323
Au,R10_R11,R10,R11,Au_R10_R11,1.3433050596895983,0.860875046490288,2.2041801061798862,0.9422653750463912,-22.58019370787666,-20.503271113457274
Au,R10_R2,R10,R2,Au_R10_R2,1.3433050596895983,0.8325384607139531,2.1758435204035513,0.9422653750463912,-22.58019370787666,-20.529971697081347
Au,R10_R3,R10,R3,Au_R10_R3,1.3433050596895983,4.392157809317963,5.735462869007561,0.9422653750463912,-22.58019370787666,-17.1758656365466
Au,R10_R4,R10,R4,Au_R10_R4,1.3433050596895983,-1.2635151902393214,0.079789869450277,0.9422653750463912,-22.58019370787666,-22.505010476614192
Au,R10_R5,R10,R5,Au_R10_R5,1.3433050596895983,-0.5718354612129694,0.771469598476629,0.9422653750463912,-22.58019370787666,-21.85326461733119
Au,R10_R6,R10,R6,Au_R10_R6,1.3433050596895983,-0.561717064835037,0.7815879948545613,0.9422653750463912,-22.58019370787666,-21.84373040277327
Au,R10_R7,R10,R7,Au_R10_R7,1.3433050596895983,-1.55002389887471,-0.20671883918511158,0.9422653750463912,-22.58019370787666,-22.774977712410575
Au,R10_R8,R10,R8,Au_R10_R8,1.3433050596895983,0.0303218676247531,1.3736269273143515,0.9422653750463912,-22.58019370787666,-21.28587261603698
Au,R10_R9,R10,R9,Au_R10_R9,1.3433050596895983,0.00535366903797795,1.3486587287275762,0.9422653750463912,-22.58019370787666,-21.30939928504258
Au,R10_S1,R10,S1,Au_R10_S1,1.3433050596895983,-5.12900551759937,-3.7857004579097717,0.9422653750463912,-22.58019370787666,-26.147328169662305
Au,R10_S2,R10,S2,Au_R10_S2,1.3433050596895983,0.662647055369742,2.0059521150593405,0.9422653750463912,-22.58019370787666,-20.690054485855168
Au,R10_S3,R10,S3,Au_R10_S3,1.3433050596895983,-0.5099752426711592,0.8333298170184391,0.9422653750463912,-22.58019370787666,-21.79497587530644
Au,R10_S4,R10,S4,Au_R10_S4,1.3433050596895983,-0.04030969745535305,1.3029953622342454,0.9422653750463912,-22.58019370787666,-21.3524262941973
Au,R10_S5,R10,S5,Au_R10_S5,1.3433050596895983,0.6168351220828026,1.960140181772401,0.9422653750463912,-22.58019370787666,-20.733221484355386
Au,R10_S6,R10,S6,Au_R10_S6,1.3433050596895983,-0.40730844598800536,0.9359966137015929,0.9422653750463912,-22.58019370787666,-21.698236507624976
Au,R11_R2,R11,R2,Au_R11_R2,0.860875046490288,0.8325384607139531,1.693413507204241,0.9422653750463912,-22.58019370787666,-20.98454879440223
Au,R11_R3,R11,R3,Au_R11_R3,0.860875046490288,4.392157809317963,5.253032855808251,0.9422653750463912,-22.58019370787666,-17.630442733867483
Au,R11_R4,R11,R4,Au_R11_R4,0.860875046490288,-1.2635151902393214,-0.40264014374903334,0.9422653750463912,-22.58019370787666,-22.959587573935075
Au,R11_R5,R11,R5,Au_R11_R5,0.860875046490288,-0.5718354612129694,0.28903958527731866,0.9422653750463912,-22.58019370787666,-22.307841714652074
Au,R11_R6,R11,R6,Au_R11_R6,0.860875046490288,-0.561717064835037,0.299157981655251,0.9422653750463912,-22.58019370787666,-22.298307500094154
Au,R11_R7,R11,R7,Au_R11_R7,0.860875046490288,-1.55002389887471,-0.6891488523844219,0.9422653750463912,-22.58019370787666,-23.229554809731457
Au,R11_R8,R11,R8,Au_R11_R8,0.860875046490288,0.0303218676247531,0.8911969141150411,0.9422653750463912,-22.58019370787666,-21.740449713357865
Au,R11_R9,R11,R9,Au_R11_R9,0.860875046490288,0.00535366903797795,0.866228715528266,0.9422653750463912,-22.58019370787666,-21.763976382363463
Au,R11_S1,R11,S1,Au_R11_S1,0.860875046490288,-5.12900551759937,-4.268130471109082,0.9422653750463912,-22.58019370787666,-26.601905266983188
Au,R11_S2,R11,S2,Au_R11_S2,0.860875046490288,0.662647055369742,1.52352210186003,0.9422653750463912,-22.58019370787666,-21.144631583176054
Au,R11_S3,R11,S3,Au_R11_S3,0.860875046490288,-0.5099752426711592,0.3508998038191288,0.9422653750463912,-22.58019370787666,-22.249552972627324
Au,R11_S4,R11,S4,Au_R11_S4,0.860875046490288,-0.04030969745535305,0.8205653490349349,0.9422653750463912,-22.58019370787666,-21.807003391518183
Au,R11_S5,R11,S5,Au_R11_S5,0.860875046490288,0.6168351220828026,1.4777101685730907,0.9422653750463912,-22.58019370787666,-21.18779858167627
Au,R11_S6,R11,S6,Au_R11_S6,0.860875046490288,-0.40730844598800536,0.45356660050228265,0.9422653750463912,-22.58019370787666,-22.15281360494586
Au,R2_R3,R2,R3,Au_R2_R3,0.8325384607139531,4.392157809317963,5.224696270031916,0.9422653750463912,-22.58019370787666,-17.657143317491556
Au,R2_R4,R2,R4,Au_R2_R4,0.8325384607139531,-1.2635151902393214,-0.43097672952536825,0.9422653750463912,-22.58019370787666,-22.986288157559148
Au,R2_R5,R2,R5,Au_R2_R5,0.8325384607139531,-0.5718354612129694,0.26070299950098375,0.9422653750463912,-22.58019370787666,-22.334542298276148
Au,R2_R6,R2,R6,Au_R2_R6,0.8325384607139531,-0.561717064835037,0.27082139587891607,0.9422653750463912,-22.58019370787666,-22.325008083718227
Au,R2_R7,R2,R7,Au_R2_R7,0.8325384607139531,-1.55002389887471,-0.7174854381607568,0.9422653750463912,-22.58019370787666,-23.25625539335553
Au,R2_R8,R2,R8,Au_R2_R8,0.8325384607139531,0.0303218676247531,0.8628603283387062,0.9422653750463912,-22.58019370787666,-21.767150296981935
Au,R2_R9,R2,R9,Au_R2_R9,0.8325384607139531,0.00535366903797795,0.8378921297519311,0.9422653750463912,-22.58019370787666,-21.790676965987537
Au,R2_S1,R2,S1,Au_R2_S1,0.8325384607139531,-5.12900551759937,-4.296467056885417,0.9422653750463912,-22.58019370787666,-26.62860585060726
Au,R2_S2,R2,S2,Au_R2_S2,0.8325384607139531,0.662647055369742,1.495185516083695,0.9422653750463912,-22.58019370787666,-21.171332166800124
Au,R2_S3,R2,S3,Au_R2_S3,0.8325384607139531,-0.5099752426711592,0.32256321804279386,0.9422653750463912,-22.58019370787666,-22.276253556251397
Au,R2_S4,R2,S4,Au_R2_S4,0.8325384607139531,-0.04030969745535305,0.7922287632586,0.9422653750463912,-22.58019370787666,-21.833703975142257
Au,R2_S5,R2,S5,Au_R2_S5,0.8325384607139531,0.6168351220828026,1.4493735827967558,0.9422653750463912,-22.58019370787666,-21.214499165300342
Au,R2_S6,R2,S6,Au_R2_S6,0.8325384607139531,-0.40730844598800536,0.42523001472594774,0.9422653750463912,-22.58019370787666,-22.179514188569932
Au,R3_R4,R3,R4,Au_R3_R4,4.392157809317963,-1.2635151902393214,3.128642619078642,0.9422653750463912,-22.58019370787666,-19.6321820970244
Au,R3_R5,R3,R5,Au_R3_R5,4.392157809317963,-0.5718354612129694,3.8203223481049937,0.9422653750463912,-22.58019370787666,-18.980436237741397
Au,R3_R6,R3,R6,Au_R3_R6,4.392157809317963,-0.561717064835037,3.830440744482926,0.9422653750463912,-22.58019370787666,-18.970902023183477
Au,R3_R7,R3,R7,Au_R3_R7,4.392157809317963,-1.55002389887471,2.842133910443253,0.9422653750463912,-22.58019370787666,-19.902149332820784
Au,R3_R8,R3,R8,Au_R3_R8,4.392157809317963,0.0303218676247531,4.422479676942716,0.9422653750463912,-22.58019370787666,-18.41304423644719
Au,R3_R9,R3,R9,Au_R3_R9,4.392157809317963,0.00535366903797795,4.397511478355941,0.9422653750463912,-22.58019370787666,-18.43657090545279
Au,R3_S1,R3,S1,Au_R3_S1,4.392157809317963,-5.12900551759937,-0.7368477082814069,0.9422653750463912,-22.58019370787666,-23.274499790072515
Au,R3_S2,R3,S2,Au_R3_S2,4.392157809317963,0.662647055369742,5.054804864687705,0.9422653750463912,-22.58019370787666,-17.817226106265377
Au,R3_S3,R3,S3,Au_R3_S3,4.392157809317963,-0.5099752426711592,3.8821825666468035,0.9422653750463912,-22.58019370787666,-18.922147495716647
Au,R3_S4,R3,S4,Au_R3_S4,4.392157809317963,-0.04030969745535305,4.35184811186261,0.9422653750463912,-22.58019370787666,-18.47959791460751
Au,R3_S5,R3,S5,Au_R3_S5,4.392157809317963,0.6168351220828026,5.0089929314007655,0.9422653750463912,-22.58019370787666,-17.860393104765595
Au,R3_S6,R3,S6,Au_R3_S6,4.392157809317963,-0.40730844598800536,3.9848493633299578,0.9422653750463912,-22.58019370787666,-18.825408128035185
Au,R4_R5,R4,R5,Au_R4_R5,-1.2635151902393214,-0.5718354612129694,-1.8353506514522908,0.9422653750463912,-22.58019370787666,-24.309581077808993
Au,R4_R6,R4,R6,Au_R4_R6,-1.2635151902393214,-0.561717064835037,-1.8252322550743583,0.9422653750463912,-22.58019370787666,-24.30004686325107
Au,R4_R7,R4,R7,Au_R4_R7,-1.2635151902393214,-1.55002389887471,-2.8135390891140313,0.9422653750463912,-22.58019370787666,-25.231294172888376
Au,R4_R8,R4,R8,Au_R4_R8,-1.2635151902393214,0.0303218676247531,-1.2331933226145682,0.9422653750463912,-22.58019370787666,-23.74218907651478
Au,R4_R9,R4,R9,Au_R4_R9,-1.2635151902393214,0.00535366903797795,-1.2581615212013435,0.9422653750463912,-22.58019370787666,-23.76571574552038
Au,R4_S1,R4,S1,Au_R4_S1,-1.2635151902393214,-5.12900551759937,-6.392520707838691,0.9422653750463912,-22.58019370787666,-28.603644630140106
Au,R4_S2,R4,S2,Au_R4_S2,-1.2635151902393214,0.662647055369742,-0.6008681348695794,0.9422653750463912,-22.58019370787666,-23.14637094633297
Au,R4_S3,R4,S3,Au_R4_S3,-1.2635151902393214,-0.5099752426711592,-1.7734904329104806,0.9422653750463912,-22.58019370787666,-24.25129233578424
Au,R4_S4,R4,S4,Au_R4_S4,-1.2635151902393214,-0.04030969745535305,-1.3038248876946743,0.9422653750463912,-22.58019370787666,-23.8087427546751
Au,R4_S5,R4,S5,Au_R4_S5,-1.2635151902393214,0.6168351220828026,-0.6466800681565188,0.9422653750463912,-22.58019370787666,-23.189537944833187
Au,R4_S6,R4,S6,Au_R4_S6,-1.2635151902393214,-0.40730844598800536,-1.6708236362273268,0.9422653750463912,-22.58019370787666,-24.154552968102777
Au,R5_R6,R5,R6,Au_R5_R6,-0.5718354612129694,-0.561717064835037,-1.1335525260480064,0.9422653750463912,-22.58019370787666,-23.64830100396807
Au,R5_R7,R5,R7,Au_R5_R7,-0.5718354612129694,-1.55002389887471,-2.1218593600876794,0.9422653750463912,-22.58019370787666,-24.579548313605372
Au,R5_R8,R5,R8,Au_R5_R8,-0.5718354612129694,0.0303218676247531,-0.5415135935882163,0.9422653750463912,-22.58019370787666,-23.09044321723178
Au,R5_R9,R5,R9,Au_R5_R9,-0.5718354612129694,0.00535366903797795,-0.5664817921749914,0.9422653750463912,-22.58019370787666,-23.11396988623738
Au,R5_S1,R5,S1,Au_R5_S1,-0.5718354612129694,-5.12900551759937,-5.700840978812339,0.9422653750463912,-22.58019370787666,-27.951898770857106
Au,R5_S2,R5,S2,Au_R5_S2,-0.5718354612129694,0.662647055369742,0.09081159415677265,0.9422653750463912,-22.58019370787666,-22.494625087049968
Au,R5_S3,R5,S3,Au_R5_S3,-0.5718354612129694,-0.5099752426711592,-1.0818107038841287,0.9422653750463912,-22.58019370787666,-23.59954647650124
Au,R5_S4,R5,S4,Au_R5_S4,-0.5718354612129694,-0.04030969745535305,-0.6121451586683224,0.9422653750463912,-22.58019370787666,-23.156996895392098
Au,R5_S5,R5,S5,Au_R5_S5,-0.5718354612129694,0.6168351220828026,0.0449996608698332,0.9422653750463912,-22.58019370787666,-22.537792085550187
Au,R5_S6,R5,S6,Au_R5_S6,-0.5718354612129694,-0.40730844598800536,-0.9791439072009747,0.9422653750463912,-22.58019370787666,-23.502807108819773
Au,R6_R7,R6,R7,Au_R6_R7,-0.561717064835037,-1.55002389887471,-2.111740963709747,0.9422653750463912,-22.58019370787666,-24.57001409904745
Au,R6_R8,R6,R8,Au_R6_R8,-0.561717064835037,0.0303218676247531,-0.5313951972102839,0.9422653750463912,-22.58019370787666,-23.08090900267386
Au,R6_R9,R6,R9,Au_R6_R9,-0.561717064835037,0.00535366903797795,-0.5563633957970591,0.9422653750463912,-22.58019370787666,-23.10443567167946
Au,R6_S1,R6,S1,Au_R6_S1,-0.561717064835037,-5.12900551759937,-5.6907225824344065,0.9422653750463912,-22.58019370787666,-27.942364556299182
Au,R6_S2,R6,S2,Au_R6_S2,-0.561717064835037,0.662647055369742,0.10092999053470497,0.9422653750463912,-22.58019370787666,-22.485090872492048
Au,R6_S3,R6,S3,Au_R6_S3,-0.561717064835037,-0.5099752426711592,-1.0716923075061962,0.9422653750463912,-22.58019370787666,-23.59001226194332
Au,R6_S4,R6,S4,Au_R6_S4,-0.561717064835037,-0.04030969745535305,-0.6020267622903901,0.9422653750463912,-22.58019370787666,-23.147462680834177
Au,R6_S5,R6,S5,Au_R6_S5,-0.561717064835037,0.6168351220828026,0.05511805724776553,0.9422653750463912,-22.58019370787666,-22.528257870992267
Au,R6_S6,R6,S6,Au_R6_S6,-0.561717064835037,-0.40730844598800536,-0.9690255108230423,0.9422653750463912,-22.58019370787666,-23.493272894261853
