Field,Record,Ligand_1,Ligand_2,Name,Sigma_i,Sigma_j,Sigma_ij,Rho,x0,Predval_C
Ag,R1_S5,R1,S5,Ag_R1_S5,0.2981030904618662,-1.6316010428853815,-1.3334979524235153,0.6435555149626997,-70.82013742658671,-71.67831738806034
Ag,R1_S6,R1,S6,Ag_R1_S6,0.2981030904618662,8.035351954600149,8.333455045062015,0.6435555149626997,-70.82013742658671,-65.45709647364332
Ag,R10_R11,R10,R11,Ag_R10_R11,-2.7925979137483936,-0.9405513924100798,-3.7331493061584733,0.6435555149626997,-70.82013742658671,-73.22262625074417
Ag,R10_R2,R10,R2,Ag_R10_R2,-2.7925979137483936,1.2786072800790809,-1.5139906336693127,0.6435555149626997,-70.82013742658671,-71.79447444848647
Ag,R10_R3,R10,R3,Ag_R10_R3,-2.7925979137483936,-24.32260478842992,-27.115202702178316,0.6435555149626997,-70.82013742658671,-88.27027566490506
Ag,R10_R4,R10,R4,Ag_R10_R4,-2.7925979137483936,0.42904203418192965,-2.363555879566464,0.6435555149626997,-70.82013742658671,-72.34121684780422
Ag,R10_R5,R10,R5,Ag_R10_R5,-2.7925979137483936,1.2040603594134265,-1.5885375543349671,0.6435555149626997,-70.82013742658671,-71.84244953040434
Ag,R10_R6,R10,R6,Ag_R10_R6,-2.7925979137483936,0.05186161340941125,-2.740736300338982,0.6435555149626997,-70.82013742658671,-72.58395338772833
Ag,R10_R7,R10,R7,Ag_R10_R7,-2.7925979137483936,0.7136130565943593,-2.078984857154034,0.6435555149626997,-70.82013742658671,-72.15807959693213
Ag,R10_R8,R10,R8,Ag_R10_R8,-2.7925979137483936,-10.520879474540566,-13.313477388288959,0.6435555149626997,-70.82013742658671,-79.38809922315127
Ag,R10_R9,R10,R9,Ag_R10_R9,-2.7925979137483936,-13.438588550042265,-16.23118646379066,0.6435555149626997,-70.82013742658671,-81.2658069897471
Ag,R10_S1,R10,S1,Ag_R10_S1,-2.7925979137483936,-9.158255511374229,-11.950853425122622,0.6435555149626997,-70.82013742658671,-78.51117505683524
Ag,R10_S2,R10,S2,Ag_R10_S2,-2.7925979137483936,2.579258072832707,-0.2133398409156868,0.6435555149626997,-70.82013742658671,-70.95743345776927
Ag,R10_S3,R10,S3,Ag_R10_S3,-2.7925979137483936,8.269724236093856,5.4771263223454625,0.6435555149626997,-70.82013742658671,-67.29530257569392
Ag,R10_S4,R10,S4,Ag_R10_S4,-2.7925979137483936,6.926284812115375,4.133686898366982,0.6435555149626997,-70.82013742658671,-68.15988042601359
Ag,R10_S5,R10,S5,Ag_R10_S5,-2.7925979137483936,-1.6316010428853815,-4.424198956633775,0.6435555149626997,-70.82013742658671,-73.6673550644206
Ag,R10_S6,R10,S6,Ag_R10_S6,-2.7925979137483936,8.035351954600149,5.2427540408517554,0.6435555149626997,-70.82013742658671,-67.44613415000359
Ag,R11_R2,R11,R2,Ag_R11_R2,-0.9405513924100798,1.2786072800790809,0.3380558876690011,0.6435555149626997,-70.82013742658671,-70.60257969571171
Ag,R11_R3,R11,R3,Ag_R11_R3,-0.9405513924100798,-24.32260478842992,-25.26315618084,0.6435555149626997,-70.82013742658671,-87.07838091213031
Ag,R11_R4,R11,R4,Ag_R11_R4,-0.9405513924100798,0.42904203418192965,-0.5115093582281501,0.6435555149626997,-70.82013742658671,-71.14932209502948
Ag,R11_R5,R11,R5,Ag_R11_R5,-0.9405513924100798,1.2040603594134265,0.2635089670033467,0.6435555149626997,-70.82013742658671,-70.65055477762958
Ag,R11_R6,R11,R6,Ag_R11_R6,-0.9405513924100798,0.05186161340941125,-0.8886897790006686,0.6435555149626997,-70.82013742658671,-71.39205863495357
Ag,R11_R7,R11,R7,Ag_R11_R7,-0.9405513924100798,0.7136130565943593,-0.22693833581572054,0.6435555149626997,-70.82013742658671,-70.96618484415738
Ag,R11_R8,R11,R8,Ag_R11_R8,-0.9405513924100798,-10.520879474540566,-11.461430866950646,0.6435555149626997,-70.82013742658671,-78.19620447037651
Ag,R11_R9,R11,R9,Ag_R11_R9,-0.9405513924100798,-13.438588550042265,-14.379139942452346,0.6435555149626997,-70.82013742658671,-80.07391223697235
Ag,R11_S1,R11,S1,Ag_R11_S1,-0.9405513924100798,-9.158255511374229,-10.09880690378431,0.6435555149626997,-70.82013742658671,-77.31928030406048
Ag,R11_S2,R11,S2,Ag_R11_S2,-0.9405513924100798,2.579258072832707,1.6387066804226271,0.6435555149626997,-70.82013742658671,-69.76553870499451
Ag,R11_S3,R11,S3,Ag_R11_S3,-0.9405513924100798,8.269724236093856,7.329172843683776,0.6435555149626997,-70.82013742658671,-66.10340782291917
Ag,R11_S4,R11,S4,Ag_R11_S4,-0.9405513924100798,6.926284812115375,5.985733419705295,0.6435555149626997,-70.82013742658671,-66.96798567323883
Ag,R11_S5,R11,S5,Ag_R11_S5,-0.9405513924100798,-1.6316010428853815,-2.5721524352954614,0.6435555149626997,-70.82013742658671,-72.47546031164585
Ag,R11_S6,R11,S6,Ag_R11_S6,-0.9405513924100798,8.035351954600149,7.094800562190069,0.6435555149626997,-70.82013742658671,-66.25423939722883
Ag,R2_R3,R2,R3,Ag_R2_R3,1.2786072800790809,-24.32260478842992,-23.04399750835084,0.6435555149626997,-70.82013742658671,-85.65022910987261
Ag,R2_R4,R2,R4,Ag_R2_R4,1.2786072800790809,0.42904203418192965,1.7076493142610105,0.6435555149626997,-70.82013742658671,-69.72117029277176
Ag,R2_R5,R2,R5,Ag_R2_R5,1.2786072800790809,1.2040603594134265,2.482667639492507,0.6435555149626997,-70.82013742658671,-69.22240297537188
Ag,R2_R6,R2,R6,Ag_R2_R6,1.2786072800790809,0.05186161340941125,1.330468893488492,0.6435555149626997,-70.82013742658671,-69.96390683269587
Ag,R2_R7,R2,R7,Ag_R2_R7,1.2786072800790809,0.7136130565943593,1.9922203366734401,0.6435555149626997,-70.82013742658671,-69.53803304189967
Ag,R2_R8,R2,R8,Ag_R2_R8,1.2786072800790809,-10.520879474540566,-9.242272194461485,0.6435555149626997,-70.82013742658671,-76.76805266811881
Ag,R2_R9,R2,R9,Ag_R2_R9,1.2786072800790809,-13.438588550042265,-12.159981269963184,0.6435555149626997,-70.82013742658671,-78.64576043471465
Ag,R2_S1,R2,S1,Ag_R2_S1,1.2786072800790809,-9.158255511374229,-7.879648231295148,0.6435555149626997,-70.82013742658671,-75.89112850180278
Ag,R2_S2,R2,S2,Ag_R2_S2,1.2786072800790809,2.579258072832707,3.8578653529117877,0.6435555149626997,-70.82013742658671,-68.33738690273681
Ag,R2_S3,R2,S3,Ag_R2_S3,1.2786072800790809,8.269724236093856,9.548331516172937,0.6435555149626997,-70.82013742658671,-64.67525602066146
Ag,R2_S4,R2,S4,Ag_R2_S4,1.2786072800790809,6.926284812115375,8.204892092194456,0.6435555149626997,-70.82013742658671,-65.53983387098113
Ag,R2_S5,R2,S5,Ag_R2_S5,1.2786072800790809,-1.6316010428853815,-0.3529937628063007,0.6435555149626997,-70.82013742658671,-71.04730850938815
Ag,R2_S6,R2,S6,Ag_R2_S6,1.2786072800790809,8.035351954600149,9.31395923467923,0.6435555149626997,-70.82013742658671,-64.82608759497113
Ag,R3_R4,R3,R4,Ag_R3_R4,-24.32260478842992,0.42904203418192965,-23.89356275424799,0.6435555149626997,-70.82013742658671,-86.19697150919036
Ag,R3_R5,R3,R5,Ag_R3_R5,-24.32260478842992,1.2040603594134265,-23.118544429016495,0.6435555149626997,-70.82013742658671,-85.69820419179047
Ag,R3_R6,R3,R6,Ag_R3_R6,-24.32260478842992,0.05186161340941125,-24.27074317502051,0.6435555149626997,-70.82013742658671,-86.43970804911447
Ag,R3_R7,R3,R7,Ag_R3_R7,-24.32260478842992,0.7136130565943593,-23.608991731835562,0.6435555149626997,-70.82013742658671,-86.01383425831827
Ag,R3_R8,R3,R8,Ag_R3_R8,-24.32260478842992,-10.520879474540566,-34.843484262970485,0.6435555149626997,-70.82013742658671,-93.2438538845374
Ag,R3_R9,R3,R9,Ag_R3_R9,-24.32260478842992,-13.438588550042265,-37.76119333847218,0.6435555149626997,-70.82013742658671,-95.12156165113325
Ag,R3_S1,R3,S1,Ag_R3_S1,-24.32260478842992,-9.158255511374229,-33.48086029980415,0.6435555149626997,-70.82013742658671,-92.36692971822137
Ag,R3_S2,R3,S2,Ag_R3_S2,-24.32260478842992,2.579258072832707,-21.743346715597212,0.6435555149626997,-70.82013742658671,-84.8131881191554
Ag,R3_S3,R3,S3,Ag_R3_S3,-24.32260478842992,8.269724236093856,-16.052880552336063,0.6435555149626997,-70.82013742658671,-81.15105723708005
Ag,R3_S4,R3,S4,Ag_R3_S4,-24.32260478842992,6.926284812115375,-17.396319976314544,0.6435555149626997,-70.82013742658671,-82.01563508739972
Ag,R3_S5,R3,S5,Ag_R3_S5,-24.32260478842992,-1.6316010428853815,-25.954205831315303,0.6435555149626997,-70.82013742658671,-87.52310972580673
Ag,R3_S6,R3,S6,Ag_R3_S6,-24.32260478842992,8.035351954600149,-16.287252833829772,0.6435555149626997,-70.82013742658671,-81.30188881138972
Ag,R4_R5,R4,R5,Ag_R4_R5,0.42904203418192965,1.2040603594134265,1.6331023935953561,0.6435555149626997,-70.82013742658671,-69.76914537468963
Ag,R4_R6,R4,R6,Ag_R4_R6,0.42904203418192965,0.05186161340941125,0.4809036475913409,0.6435555149626997,-70.82013742658671,-70.51064923201362
Ag,R4_R7,R4,R7,Ag_R4_R7,0.42904203418192965,0.7136130565943593,1.142655090776289,0.6435555149626997,-70.82013742658671,-70.08477544121743
Ag,R4_R8,R4,R8,Ag_R4_R8,0.42904203418192965,-10.520879474540566,-10.091837440358637,0.6435555149626997,-70.82013742658671,-77.31479506743656
Ag,R4_R9,R4,R9,Ag_R4_R9,0.42904203418192965,-13.438588550042265,-13.009546515860336,0.6435555149626997,-70.82013742658671,-79.19250283403241
Ag,R4_S1,R4,S1,Ag_R4_S1,0.42904203418192965,-9.158255511374229,-8.7292134771923,0.6435555149626997,-70.82013742658671,-76.43787090112053
Ag,R4_S2,R4,S2,Ag_R4_S2,0.42904203418192965,2.579258072832707,3.0083001070146365,0.6435555149626997,-70.82013742658671,-68.88412930205456
Ag,R4_S3,R4,S3,Ag_R4_S3,0.42904203418192965,8.269724236093856,8.698766270275785,0.6435555149626997,-70.82013742658671,-65.22199841997922
Ag,R4_S4,R4,S4,Ag_R4_S4,0.42904203418192965,6.926284812115375,7.355326846297304,0.6435555149626997,-70.82013742658671,-66.08657627029888
Ag,R4_S5,R4,S5,Ag_R4_S5,0.42904203418192965,-1.6316010428853815,-1.202559008703452,0.6435555149626997,-70.82013742658671,-71.5940509087059
Ag,R4_S6,R4,S6,Ag_R4_S6,0.42904203418192965,8.035351954600149,8.464393988782078,0.6435555149626997,-70.82013742658671,-65.37282999428888
Ag,R5_R6,R5,R6,Ag_R5_R6,1.2040603594134265,0.05186161340941125,1.2559219728228377,0.6435555149626997,-70.82013742658671,-70.01188191461374
Ag,R5_R7,R5,R7,Ag_R5_R7,1.2040603594134265,0.7136130565943593,1.9176734160077857,0.6435555149626997,-70.82013742658671,-69.58600812381754
Ag,R5_R8,R5,R8,Ag_R5_R8,1.2040603594134265,-10.520879474540566,-9.316819115127139,0.6435555149626997,-70.82013742658671,-76.81602775003668
Ag,R5_R9,R5,R9,Ag_R5_R9,1.2040603594134265,-13.438588550042265,-12.234528190628838,0.6435555149626997,-70.82013742658671,-78.69373551663251
Ag,R5_S1,R5,S1,Ag_R5_S1,1.2040603594134265,-9.158255511374229,-7.9541951519608025,0.6435555149626997,-70.82013742658671,-75.93910358372065
Ag,R5_S2,R5,S2,Ag_R5_S2,1.2040603594134265,2.579258072832707,3.7833184322461335,0.6435555149626997,-70.82013742658671,-68.38536198465468
Ag,R5_S3,R5,S3,Ag_R5_S3,1.2040603594134265,8.269724236093856,9.473784595507283,0.6435555149626997,-70.82013742658671,-64.72323110257933
Ag,R5_S4,R5,S4,Ag_R5_S4,1.2040603594134265,6.926284812115375,8.130345171528802,0.6435555149626997,-70.82013742658671,-65.587808952899
Ag,R5_S5,R5,S5,Ag_R5_S5,1.2040603594134265,-1.6316010428853815,-0.42754068347195506,0.6435555149626997,-70.82013742658671,-71.09528359130601
Ag,R5_S6,R5,S6,Ag_R5_S6,1.2040603594134265,8.035351954600149,9.239412314013576,0.6435555149626997,-70.82013742658671,-64.874062676889
Ag,R6_R7,R6,R7,Ag_R6_R7,0.05186161340941125,0.7136130565943593,0.7654746700037705,0.6435555149626997,-70.82013742658671,-70.32751198114153
Ag,R6_R8,R6,R8,Ag_R6_R8,0.05186161340941125,-10.520879474540566,-10.469017861131155,0.6435555149626997,-70.82013742658671,-77.55753160736067
Ag,R6_R9,R6,R9,Ag_R6_R9,0.05186161340941125,-13.438588550042265,-13.386726936632854,0.6435555149626997,-70.82013742658671,-79.4352393739565
Ag,R6_S1,R6,S1,Ag_R6_S1,0.05186161340941125,-9.158255511374229,-9.106393897964818,0.6435555149626997,-70.82013742658671,-76.68060744104464
Ag,R6_S2,R6,S2,Ag_R6_S2,0.05186161340941125,2.579258072832707,2.6311196862421182,0.6435555149626997,-70.82013742658671,-69.12686584197867
Ag,R6_S3,R6,S3,Ag_R6_S3,0.05186161340941125,8.269724236093856,8.321585849503267,0.6435555149626997,-70.82013742658671,-65.46473495990332
Ag,R6_S4,R6,S4,Ag_R6_S4,0.05186161340941125,6.926284812115375,6.978146425524786,0.6435555149626997,-70.82013742658671,-66.32931281022299
Ag,R6_S5,R6,S5,Ag_R6_S5,0.05186161340941125,-1.6316010428853815,-1.5797394294759703,0.6435555149626997,-70.82013742658671,-71.83678744863
Ag,R6_S6,R6,S6,Ag_R6_S6,0.05186161340941125,8.035351954600149,8.08721356800956,0.6435555149626997,-70.82013742658671,-65.61556653421299
Ag,R7_R8,R7,R8,Ag_R7_R8,0.7136130565943593,-10.520879474540566,-9.807266417946206,0.6435555149626997,-70.82013742658671,-77.13165781656447
Ag,R7_R9,R7,R9,Ag_R7_R9,0.7136130565943593,-13.438588550042265,-12.724975493447905,0.6435555149626997,-70.82013742658671,-79.00936558316032
Ag,R7_S1,R7,S1,Ag_R7_S1,0.7136130565943593,-9.158255511374229,-8.444642454779869,0.6435555149626997,-70.82013742658671,-76.25473365024845
Ag,R7_S2,R7,S2,Ag_R7_S2,0.7136130565943593,2.579258072832707,3.2928711294270663,0.6435555149626997,-70.82013742658671,-68.70099205118247
Ag,R7_S3,R7,S3,Ag_R7_S3,0.7136130565943593,8.269724236093856,8.983337292688216,0.6435555149626997,-70.82013742658671,-65.03886116910712
Ag,R7_S4,R7,S4,Ag_R7_S4,0.7136130565943593,6.926284812115375,7.639897868709734,0.6435555149626997,-70.82013742658671,-65.90343901942678
Ag,R7_S5,R7,S5,Ag_R7_S5,0.7136130565943593,-1.6316010428853815,-0.9179879862910223,0.6435555149626997,-70.82013742658671,-71.4109136578338
Ag,R7_S6,R7,S6,Ag_R7_S6,0.7136130565943593,8.035351954600149,8.748965011194509,0.6435555149626997,-70.82013742658671,-65.18969274341678
Ag,R8_R9,R8,R9,Ag_R8_R9,-10.520879474540566,-13.438588550042265,-23.959468024582833,0.6435555149626997,-70.82013742658671,-86.23938520937945
Ag,R8_S1,R8,S1,Ag_R8_S1,-10.520879474540566,-9.158255511374229,-19.679134985914793,0.6435555149626997,-70.82013742658671,-83.48475327646759
Ag,R8_S2,R8,S2,Ag_R8_S2,-10.520879474540566,2.579258072832707,-7.9416214017078595,0.6435555149626997,-70.82013742658671,-75.93101167740161
Ag,R8_S3,R8,S3,Ag_R8_S3,-10.520879474540566,8.269724236093856,-2.25115523844671,0.6435555149626997,-70.82013742658671,-72.26888079532627
Ag,R8_S4,R8,S4,Ag_R8_S4,-10.520879474540566,6.926284812115375,-3.594594662425191,0.6435555149626997,-70.82013742658671,-73.13345864564593
Ag,R8_S5,R8,S5,Ag_R8_S5,-10.520879474540566,-1.6316010428853815,-12.152480517425948,0.6435555149626997,-70.82013742658671,-78.64093328405295
Ag,R8_S6,R8,S6,Ag_R8_S6,-10.520879474540566,8.035351954600149,-2.485527519940417,0.6435555149626997,-70.82013742658671,-72.41971236963593
Ag,R9_S1,R9,S1,Ag_R9_S1,-13.438588550042265,-9.158255511374229,-22.596844061416494,0.6435555149626997,-70.82013742658671,-85.36246104306343
Ag,R9_S2,R9,S2,Ag_R9_S2,-13.438588550042265,2.579258072832707,-10.859330477209559,0.6435555149626997,-70.82013742658671,-77.80871944399745
Ag,R9_S3,R9,S3,Ag_R9_S3,-13.438588550042265,8.269724236093856,-5.16886431394841,0.6435555149626997,-70.82013742658671,-74.1465885619221
Ag,R9_S4,R9,S4,Ag_R9_S4,-13.438588550042265,6.926284812115375,-6.51230373792689,0.6435555149626997,-70.82013742658671,-75.01116641224176
Ag,R9_S5,R9,S5,Ag_R9_S5,-13.438588550042265,-1.6316010428853815,-15.070189592927647,0.6435555149626997,-70.82013742658671,-80.51864105064878
Ag,R9_S6,R9,S6,Ag_R9_S6,-13.438588550042265,8.035351954600149,-5.403236595442117,0.6435555149626997,-70.82013742658671,-74.29742013623176
Ag,S1_S2,S1,S2,Ag_S1_S2,-9.158255511374229,2.579258072832707,-6.578997438541522,0.6435555149626997,-70.82013742658671,-75.05408751108558
Ag,S1_S3,S1,S3,Ag_S1_S3,-9.158255511374229,8.269724236093856,-0.8885312752803731,0.6435555149626997,-70.82013742658671,-71.39195662901024
Ag,S1_S4,S1,S4,Ag_S1_S4,-9.158255511374229,6.926284812115375,-2.231970699258854,0.6435555149626997,-70.82013742658671,-72.2565344793299
Ag,S1_S5,S1,S5,Ag_S1_S5,-9.158255511374229,-1.6316010428853815,-10.789856554259611,0.6435555149626997,-70.82013742658671,-77.76400911773692
Ag,S1_S6,S1,S6,Ag_S1_S6,-9.158255511374229,8.035351954600149,-1.1229035567740802,0.6435555149626997,-70.82013742658671,-71.5427882033199
Ag,S2_S3,S2,S3,Ag_S2_S3,2.579258072832707,8.269724236093856,10.848982308926562,0.6435555149626997,-70.82013742658671,-63.83821502994426
Ag,S2_S4,S2,S4,Ag_S2_S4,2.579258072832707,6.926284812115375,9.505542884948081,0.6435555149626997,-70.82013742658671,-64.70279288026393
Ag,S2_S5,S2,S5,Ag_S2_S5,2.579258072832707,-1.6316010428853815,0.9476570299473253,0.6435555149626997,-70.82013742658671,-70.21026751867093
Ag,S2_S6,S2,S6,Ag_S2_S6,2.579258072832707,8.035351954600149,10.614610027432855,0.6435555149626997,-70.82013742658671,-63.98904660425392
Ag,S3_S4,S3,S4,Ag_S3_S4,8.269724236093856,6.926284812115375,15.19600904820923,0.6435555149626997,-70.82013742658671,-61.040661998188575
Ag,S3_S5,S3,S5,Ag_S3_S5,8.269724236093856,-1.6316010428853815,6.638123193208474,0.6435555149626997,-70.82013742658671,-66.54813663659559
Ag,S3_S6,S3,S6,Ag_S3_S6,8.269724236093856,8.035351954600149,16.305076190694002,0.6435555149626997,-70.82013742658671,-60.32691572217858
Ag,S4_S5,S4,S5,Ag_S4_S5,6.926284812115375,-1.6316010428853815,5.2946837692299935,0.6435555149626997,-70.82013742658671,-67.41271448691525
Ag,S4_S6,S4,S6,Ag_S4_S6,6.926284812115375,8.035351954600149,14.961636766715523,0.6435555149626997,-70.82013742658671,-61.191493572498246
Ag,S5_S6,S5,S6,Ag_S5_S6,-1.6316010428853815,8.035351954600149,6.403750911714767,0.6435555149626997,-70.82013742658671,-66.69896821090526
Au,R1_R10,R1,R10,Au_R1_R10,0.2981030904618662,-2.7925979137483936,-2.4944948232865274,0.6379004761903573,-54.66314891653848,-56.25438835216734
Au,R1_R11,R1,R11,Au_R1_R11,0.2981030904618662,-0.9405513924100798,-0.6424483019482136,0.6379004761903573,-54.66314891653848,-55.072966994278936
Au,R1_R2,R1,R2,Au_R1_R2,0.2981030904618662,1.2786072800790809,1.576710370540947,0.6379004761903573,-54.66314891653848,-53.657364620356134
Au,R1_R3,R1,R3,Au_R1_R3,0.2981030904618662,-24.32260478842992,-24.024501697968056,0.6379004761903573,-54.66314891653848,-69.98838998990836
Au,R1_R4,R1,R4,Au_R1_R4,0.2981030904618662,0.42904203418192965,0.7271451246437959,0.6379004761903573,-54.66314891653848,-54.199302695268706
Au,R1_R5,R1,R5,Au_R1_R5,0.2981030904618662,1.2040603594134265,1.5021634498752927,0.6379004761903573,-54.66314891653848,-53.704918136547285
Au,R1_R6,R1,R6,Au_R1_R6,0.2981030904618662,0.05186161340941125,0.3499647038712775,0.6379004761903573,-54.66314891653848,-54.439906265289174
Au,R1_R7,R1,R7,Au_R1_R7,0.2981030904618662,0.7136130565943593,1.0117161470562255,0.6379004761903573,-54.66314891653848,-54.017774704561845
Au,R1_R8,R1,R8,Au_R1_R8,0.2981030904618662,-10.520879474540566,-10.2227763840787,0.6379004761903573,-54.66314891653848,-61.18426283992982
Au,R1_R9,R1,R9,Au_R1_R9,0.2981030904618662,-13.438588550042265,-13.140485459580399,0.6379004761903573,-54.66314891653848,-63.04547084857728
Au,R1_S1,R1,S1,Au_R1_S1,0.2981030904618662,-9.158255511374229,-8.860152420912362,0.6379004761903573,-54.66314891653848,-60.31504436495762
Au,R1_S2,R1,S2,Au_R1_S2,0.2981030904618662,2.579258072832707,2.877361163294573,0.6379004761903573,-54.66314891653848,-52.82767886030123
Au,R1_S3,R1,S3,Au_R1_S3,0.2981030904618662,8.269724236093856,8.567827326555722,0.6379004761903573,-54.66314891653848,-49.19772778501183
Au,R1_S4,R1,S4,Au_R1_S4,0.2981030904618662,6.926284812115375,7.2243879025772415,0.6379004761903573,-54.66314891653848,-50.054708433300604
Au,R1_S5,R1,S5,Au_R1_S5,0.2981030904618662,-1.6316010428853815,-1.3334979524235153,0.6379004761903573,-54.66314891653848,-55.51378789538831
Au,R1_S6,R1,S6,Au_R1_S6,0.2981030904618662,8.035351954600149,8.333455045062015,0.6379004761903573,-54.66314891653848,-49.34723397498249
Au,R10_R11,R10,R11,Au_R10_R11,-2.7925979137483936,-0.9405513924100798,-3.7331493061584733,0.6379004761903573,-54.66314891653848,-57.04452663662667
Au,R10_R2,R10,R2,Au_R10_R2,-2.7925979137483936,1.2786072800790809,-1.5139906336693127,0.6379004761903573,-54.66314891653848,-55.628924262703876
Au,R10_R3,R10,R3,Au_R10_R3,-2.7925979137483936,-24.32260478842992,-27.115202702178316,0.6379004761903573,-54.66314891653848,-71.9599496322561
Au,R10_R4,R10,R4,Au_R10_R4,-2.7925979137483936,0.42904203418192965,-2.363555879566464,0.6379004761903573,-54.66314891653848,-56.17086233761645
Au,R10_R5,R10,R5,Au_R10_R5,-2.7925979137483936,1.2040603594134265,-1.5885375543349671,0.6379004761903573,-54.66314891653848,-55.67647777889502
Au,R10_R6,R10,R6,Au_R10_R6,-2.7925979137483936,0.05186161340941125,-2.740736300338982,0.6379004761903573,-54.66314891653848,-56.41146590763692
Au,R10_R7,R10,R7,Au_R10_R7,-2.7925979137483936,0.7136130565943593,-2.078984857154034,0.6379004761903573,-54.66314891653848,-55.98933434690958
Au,R10_R8,R10,R8,Au_R10_R8,-2.7925979137483936,-10.520879474540566,-13.313477388288959,0.6379004761903573,-54.66314891653848,-63.155822482277564
Au,R10_R9,R10,R9,Au_R10_R9,-2.7925979137483936,-13.438588550042265,-16.23118646379066,0.6379004761903573,-54.66314891653848,-65.01703049092502
Au,R10_S1,R10,S1,Au_R10_S1,-2.7925979137483936,-9.158255511374229,-11.950853425122622,0.6379004761903573,-54.66314891653848,-62.286604007305364
Au,R10_S2,R10,S2,Au_R10_S2,-2.7925979137483936,2.579258072832707,-0.2133398409156868,0.6379004761903573,-54.66314891653848,-54.799238502648976
Au,R10_S3,R10,S3,Au_R10_S3,-2.7925979137483936,8.269724236093856,5.4771263223454625,0.6379004761903573,-54.66314891653848,-51.16928742735957
Au,R10_S4,R10,S4,Au_R10_S4,-2.7925979137483936,6.926284812115375,4.133686898366982,0.6379004761903573,-54.66314891653848,-52.026268075648346
Au,R10_S5,R10,S5,Au_R10_S5,-2.7925979137483936,-1.6316010428853815,-4.424198956633775,0.6379004761903573,-54.66314891653848,-57.48534753773605
Au,R10_S6,R10,S6,Au_R10_S6,-2.7925979137483936,8.035351954600149,5.2427540408517554,0.6379004761903573,-54.66314891653848,-51.31879361733023
Au,R11_R2,R11,R2,Au_R11_R2,-0.9405513924100798,1.2786072800790809,0.3380558876690011,0.6379004761903573,-54.66314891653848,-54.44750290481547
Au,R11_R3,R11,R3,Au_R11_R3,-0.9405513924100798,-24.32260478842992,-25.26315618084,0.6379004761903573,-54.66314891653848,-70.77852827436769
Au,R11_R4,R11,R4,Au_R11_R4,-0.9405513924100798,0.42904203418192965,-0.5115093582281501,0.6379004761903573,-54.66314891653848,-54.989440979728045
Au,R11_R5,R11,R5,Au_R11_R5,-0.9405513924100798,1.2040603594134265,0.2635089670033467,0.6379004761903573,-54.66314891653848,-54.495056421006616
Au,R11_R6,R11,R6,Au_R11_R6,-0.9405513924100798,0.05186161340941125,-0.8886897790006686,0.6379004761903573,-54.66314891653848,-55.23004454974851
Au,R11_R7,R11,R7,Au_R11_R7,-0.9405513924100798,0.7136130565943593,-0.22693833581572054,0.6379004761903573,-54.66314891653848,-54.807912989021176
Au,R11_R8,R11,R8,Au_R11_R8,-0.9405513924100798,-10.520879474540566,-11.461430866950646,0.6379004761903573,-54.66314891653848,-61.97440112438916
Au,R11_R9,R11,R9,Au_R11_R9,-0.9405513924100798,-13.438588550042265,-14.379139942452346,0.6379004761903573,-54.66314891653848,-63.83560913303662
Au,R11_S1,R11,S1,Au_R11_S1,-0.9405513924100798,-9.158255511374229,-10.09880690378431,0.6379004761903573,-54.66314891653848,-61.10518264941696
Au,R11_S2,R11,S2,Au_R11_S2,-0.9405513924100798,2.579258072832707,1.6387066804226271,0.6379004761903573,-54.66314891653848,-53.61781714476057
Au,R11_S3,R11,S3,Au_R11_S3,-0.9405513924100798,8.269724236093856,7.329172843683776,0.6379004761903573,-54.66314891653848,-49.98786606947117
Au,R11_S4,R11,S4,Au_R11_S4,-0.9405513924100798,6.926284812115375,5.985733419705295,0.6379004761903573,-54.66314891653848,-50.844846717759935
Au,R11_S5,R11,S5,Au_R11_S5,-0.9405513924100798,-1.6316010428853815,-2.5721524352954614,0.6379004761903573,-54.66314891653848,-56.30392617984764
Au,R11_S6,R11,S6,Au_R11_S6,-0.9405513924100798,8.035351954600149,7.094800562190069,0.6379004761903573,-54.66314891653848,-50.137372259441825
Au,R2_R3,R2,R3,Au_R2_R3,1.2786072800790809,-24.32260478842992,-23.04399750835084,0.6379004761903573,-54.66314891653848,-69.36292590044489
Au,R2_R4,R2,R4,Au_R2_R4,1.2786072800790809,0.42904203418192965,1.7076493142610105,0.6379004761903573,-54.66314891653848,-53.57383860580525
Au,R2_R5,R2,R5,Au_R2_R5,1.2786072800790809,1.2040603594134265,2.482667639492507,0.6379004761903573,-54.66314891653848,-53.07945404708382
Au,R2_R6,R2,R6,Au_R2_R6,1.2786072800790809,0.05186161340941125,1.330468893488492,0.6379004761903573,-54.66314891653848,-53.81444217582572
Au,R2_R7,R2,R7,Au_R2_R7,1.2786072800790809,0.7136130565943593,1.9922203366734401,0.6379004761903573,-54.66314891653848,-53.39231061509838
Au,R2_R8,R2,R8,Au_R2_R8,1.2786072800790809,-10.520879474540566,-9.242272194461485,0.6379004761903573,-54.66314891653848,-60.55879875046636
Au,R2_R9,R2,R9,Au_R2_R9,1.2786072800790809,-13.438588550042265,-12.159981269963184,0.6379004761903573,-54.66314891653848,-62.420006759113825
Au,R2_S1,R2,S1,Au_R2_S1,1.2786072800790809,-9.158255511374229,-7.879648231295148,0.6379004761903573,-54.66314891653848,-59.689580275494166
